,step,electricity price,demand,supply_solar,supply_wind,supply_CCGT,supply_hydro,supply_hydrop,supply_nuclear,supply_waste,supply_ror,supply_LTC,supply_NTC,supply_NTC_FR,supply_NTC_DE,supply_NTC_IT,reservoir_capacity_total_water,reservoir_level,reservoir_level_waste,supply_solar_max,supply_wind_max,supply_CCGT_max,supply_hydro_max,supply_hydrop_max,supply_waste_max,supply_runofriver_max,blackout,demand_met,demand_hydrop,demand_NTC,demand_NTC_FR,demand_NTC_DE,demand_NTC_IT,solar_subsidies,wind_subsidies,hurdle_rate,domestic_tax,import_tax
108,78840,59.95,7617.5,98.47216928440943,263.94895364952293,522.7397260273973,1446.0845391562218,1723.9407097427322,798.1643835616438,59.80863498849918,1450.0677066583946,1482.0780821917808,3339.8222790892305,1631.973998588271,750.8497444643926,956.998536036564,8799998,2614799.892883498,175583.86707921178,4874.0,989.5890410958904,540.0,8746.0,3763.0,364.0,3494.165233918884,0.0,11185.127184349856,1519.5646070647654,2048.06257728506,352.23549562268346,280.77451192417124,1415.0525697382084,0.04,0.04,0.1,0,0
109,79570,91.12422000000001,8134.716438356164,108.2441607938926,179.96464441586278,506.958904109589,2520.073290624055,2479.8503739492335,1130.7328767123288,93.83503652073776,1323.3759275316934,1547.4671232876713,2166.090847738356,1156.253433037515,575.1152864675374,434.72212823329596,8799998,1576210.2525564912,152653.25719748565,4874.0,1135.0684931506848,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,12056.943900626617,918.1383986790372,3004.0890635914425,528.6300676561677,555.117071978627,1920.3419239566522,0.04,0.0,0.1,0,0
110,80300,63.96027000000001,8119.193150684931,138.24803127042077,143.91617190172602,506.1418817773532,244.9186944303248,1047.9290042998668,1130.7328767123288,9.524513239535896,1094.0145416487396,1540.5007297278216,5192.492087009945,3021.174546400456,1160.690106547665,1010.6274340618829,8799998,901064.2482448795,123481.22199000571,4874.0,1305.4794520547946,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11048.418532018108,2064.8279317494616,864.3974495837144,20.639091842487147,125.78616906844643,717.9721886727813,0.04,0.0,0.1,0,0
111,81030,42.011317114377995,7518.880821917808,373.89989720400536,214.93228921159724,409.7350532490963,0.0,1356.2712890826654,1130.7328767123288,0.0,1200.6291404670235,1536.1149724049787,4096.717371966418,2337.625103838873,1342.5354969794616,416.55677114809737,8799998,2119476.3757817373,142264.68799100953,4895.369863013699,1413.4246575342465,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,10319.03289029813,1625.4810850824979,1174.670983297813,42.251224861692876,232.7706932563443,899.6490651797744,0.04,0.0,0.1,0,0
112,81760,35.0,6702.8328767123285,859.5737874263646,288.2806220892002,289.333682264354,0.0,1773.084692331599,1241.1846049850155,0.0,1585.7393566264293,1385.0716400526014,3334.2828315224383,1950.6843857194797,1301.0547306273027,82.54371517566798,8799998,3025159.4206367964,161681.3546576831,4914.0,1460.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,10756.551217297987,1450.2081825984135,2603.510157987266,254.10067018264772,637.7664211006185,1711.6430667039992,0.04,0.0,0.1,0,0
113,82490,39.36518844658558,6530.609589041096,831.5750228007373,316.33035709208224,196.81702929019266,94.10010051611562,2152.568971280005,1075.3057354846105,0.0,2219.779412189496,1158.7000208628692,2803.601183062123,1671.6512913947718,1065.2089558658997,66.74093580145203,8799998,4152516.2448339546,181098.02132435667,4914.0,1460.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,10848.777832578227,1275.3493113786196,3042.818932158511,243.13269454807738,1644.5926145316614,1155.0936230787677,0.04,0.0,0.1,0,0
114,83220,30.693968815987933,6569.768493150685,1098.9296642995926,230.39544991929034,42.16438356164384,1743.048156778724,2054.6923767208295,1130.1401633407743,0.0,2793.019413363451,363.9242565821914,2308.385492460135,1173.791792721286,1124.6962548740769,9.897444864772956,8799998,5426751.681342202,200514.68799102845,4914.0,1460.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11764.699357026644,1046.2141796943304,4148.716684181603,308.283560836464,2140.0976983179467,1700.3354250272012,0.04,0.0,0.1,0,0
115,83950,37.801113702945145,6435.6506849315065,1073.2760358673945,315.97688550982195,0.9863013698630136,3005.2661250282085,2392.2736010818,1217.7123287671234,0.0,3124.371806400663,472.99439227040347,1562.8457456394551,909.2466952828089,652.1118524787271,1.4871978779178079,8799998,5501340.520536177,219931.35465769932,4914.0,1460.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,13165.703221934758,1034.561676359818,5695.490860643409,608.2775869678279,3238.0211252068916,1849.1921484686861,0.04,0.0,0.1,0,0
116,84680,39.726487397006686,6434.946575342466,1142.9144007711643,225.56702195056977,0.7397260273972602,2465.4640443286903,2136.7119384304715,1147.321694743325,0.0,2757.3540850275535,273.870592854465,1787.0224926540236,924.9423957602204,862.0800968938029,0.0,8799998,5628025.803500661,238836.73993042362,4914.438356164384,1460.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11936.965996787698,1069.5168736458015,4432.502547799396,457.3810651574849,2888.2644609640915,1086.8570216778169,0.04,0.0,0.1,0,0
117,85410,44.46215003431273,6755.280821917808,828.9971401395602,348.6856275670606,175.06259489583556,2015.7862861061199,2101.402444303033,1240.3421204623135,0.0,2308.482163785456,1315.94867430812,1877.4937080397845,928.708740353026,941.0803778261384,7.70458986061799,8799998,5151246.0913682245,244608.0,4957.6164383561645,1469.041095890411,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,12212.200759607254,1309.5549187909126,4147.365018898563,506.6374320114859,2598.8218197112096,1041.90576717586,0.04,0.0,0.1,0,0
118,86140,50.72826,6975.953424657534,513.1809843317375,324.17816079202186,518.3177358291397,2086.3072975800537,2116.6469851064485,1130.7328767123288,36.88633555802714,1871.8187157133593,1600.5723823299074,1753.293001344118,757.6529857704545,965.0835130996543,30.55650247401024,8799998,4500814.499430156,240910.64811370385,5007.58904109589,1560.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11951.934475297121,1226.3526184691805,3749.6284321704115,619.9763731715608,1219.4922643986329,1910.1597946002225,0.04,0.0,0.1,0,0
119,86870,72.06684856369709,7474.45205479452,421.8752168046844,531.7296166021731,534.9768821063976,3086.456358435575,2359.0392831743184,330.86301369863014,97.09460111856647,1160.0756401099832,1534.1048005036691,1567.2151705781519,898.156143541319,375.8789482640812,293.1800787727376,8799998,3308646.741600006,209306.5926276053,5093.945205479452,1584.9315068493152,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11623.43058313214,1010.2020280589777,3138.776500278653,604.1291674881118,1077.4914164325628,1457.1559163579602,0.04,0.0,0.1,0,0
120,87600,85.34278211972494,7362.713698630137,369.28464239576374,459.1291711856876,506.958904109589,2253.0542619347652,2084.761151583555,581.568493150685,90.50273799980255,1399.5966690545895,1534.8643835616438,2454.9732542393435,2047.1635869486136,349.9332940924649,57.87637319824509,8799998,1138933.6927633134,144253.26874399302,5180.301369863014,1660.0,540.0,8746.0,3763.0,364.0,3507.4944514418476,0.0,11734.693669215407,1038.2077726092002,3333.772197976066,155.6428576144359,133.08401419404797,3045.045326167593,0.04,0.0,0.1,0,0
121,88330,38.239348,8182.127397260274,161.49807633697662,504.251545046351,442.1790476323539,77.09070526564341,679.5389058132955,1245.0,5.6438356164383565,2071.895641566948,1466.528043996426,4123.149073301574,2660.9902545912555,626.0912901280599,836.0675285822799,8799998,1589133.6126100668,137468.81657300142,5234.0,1700.8219178082193,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,10776.774874576018,2114.3909484324117,480.2565288833376,7.781606572591048,38.02303839277689,434.4518839179698,0.04,0.0,0.1,0,0
122,89060,49.61000000000001,7929.439726027397,282.0614110732891,604.433246335331,164.7313583651313,0.0,1410.9346218221394,1129.754704071334,0.0,2206.8770459065886,1050.6595644388844,4264.284930995421,2751.689080813256,1117.0702861588,395.52556402338996,8799998,2682752.8911721944,154693.8558424147,5273.013698630137,1760.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11113.736883008134,1507.3192524480203,1676.9779045327216,11.329777813650765,24.521217654494915,1641.1269090645765,0.04,0.0,0.1,0,0
123,89790,35.0,7698.223287671233,594.1934457630855,460.9234273772222,105.86529768174765,0.0,1659.2735391913814,1243.4124873940325,0.0,1626.107638883227,855.1211148524576,4136.974974197907,1957.166852248127,1721.4358598784884,458.37226207128,8799998,3225549.9245624547,174110.5225090883,5336.684931506849,1816.7123287671234,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,10681.871925341033,1448.8828017491408,1534.7658359206705,26.266488967571746,81.65680443434236,1426.8425425187584,0.04,0.0,0.1,0,0
124,90520,32.130402322102874,7027.064383561644,801.9812218560545,397.20702205421935,29.29313319044977,0.0,1771.108849527644,1244.6980656703329,0.0,1377.7484582462475,265.93824483991125,3993.956923286858,2198.114780409707,1410.747650492525,385.0944923846561,8799998,3952567.5611599106,193527.18917576064,5405.726027397261,1860.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,9881.931918671738,1443.0650030419542,1411.802532068135,36.40513683076957,390.00642794902694,985.3909672883403,0.04,0.0,0.1,0,0
125,91250,31.197624369107363,6669.390410958904,1039.0547359582358,348.458125635616,42.70675873241446,122.7564650333919,1965.9455540335662,333.9228638658469,0.0,1657.5353594207795,374.7771331755578,3245.435561614122,2003.444411580381,942.0712000644876,299.9199499692625,8799998,5097599.00094513,212943.8558424315,5434.0,1860.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,9130.592557469516,1153.5251464564326,1307.6770000541947,84.23763203701064,879.6498537237876,343.78951429339577,0.04,0.0,0.1,0,0
126,91980,29.522940224509767,6680.376712328767,958.7682459487471,246.134131131378,1.9514800089181272,2868.119631888802,2283.479702148229,281.40410958904107,0.0,1936.8302972759184,69.37755275173522,2281.6349393340965,1190.857095847665,817.2353618079792,273.54248167844844,8799998,6110709.69790095,232360.52250910224,5434.0,1860.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,10927.700090076854,835.1790780183608,3412.144299729752,249.82408239798323,2142.4032812793216,1019.9169360524259,0.04,0.0,0.1,0,0
127,92710,32.81926646977368,6404.693150684931,1181.876702971558,273.8357289193233,0.0,3169.4237404321284,2247.216272368835,1244.7422973793655,0.0,2085.2199503864085,35.15438382205451,1613.9600024025863,779.9316826157822,831.0539240309665,2.9743957558356158,8799998,6180764.3489874955,244413.51778128318,5434.0,1860.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11851.429078682339,953.0206159094672,4493.7153120878675,415.66563265554726,2155.3612590546304,1922.6884203777008,0.04,0.0,0.1,0,0
128,93440,35.0,6352.386301369863,1247.3822263341983,250.50110050444925,0.0,2121.2371801918257,2244.4622901162306,1239.8835616438357,0.0,2078.2226580190627,0.5695436588934496,1823.8427288670332,940.113141593018,880.1732087228463,3.556378551168222,8799998,6077635.297954042,244608.0,5434.0,1956.4383561643835,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11006.101289335516,1207.672876919843,3446.042111045828,400.4270770599934,2333.1344063028396,712.4806276829877,0.04,0.0,0.1,0,0
129,94170,42.20689000000001,6632.578082191781,964.7402343033021,248.52801321542444,31.42356270559235,2315.3910670855576,2232.420195067636,1245.0,2.493150684931507,2298.238299203685,565.8033965370669,1760.591185783779,778.0144171165718,968.2980522934228,14.27871637378416,8799998,5701641.405845313,244526.43741790202,5438.931506849315,1960.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11664.62910458697,1241.2804416601941,3790.770580735002,561.5076253824158,1916.5362952780504,1312.7266600745277,0.04,0.0,0.1,0,0
130,94900,38.239348,6962.2,550.9068004946764,485.97220363315876,456.3496257002231,2313.0764088025376,2093.62731411054,1245.0,50.5215736305133,2170.0253882542997,1550.9775283703175,1724.1099041354314,734.6978836746916,950.4647882377989,38.94723222293757,8799998,4718531.723236218,237373.8512900566,5490.219178082192,1960.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,12640.566747131688,1235.365438336007,4443.001308795683,610.6251549850475,884.139039455732,2948.2371143549162,0.04,0.0,0.1,0,0
131,95630,62.215964482226916,7547.660273972603,293.66287808594114,576.339127548286,500.82487543022035,1848.8287963231471,2024.2575350287836,240.47260273972603,60.77237602201748,2325.1536750251444,1445.8568981204864,2479.8032789980525,986.1517333835411,1262.351667883565,231.29987773094587,8799998,3588637.7436646405,208529.06125825763,5576.575342465753,1988.2191780821918,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11795.972043321868,1258.5398030459949,3139.3240210977156,456.5872651942007,432.20043340611517,2250.53632249741,0.04,0.0,0.1,0,0
132,96360,60.5495,7697.852054794521,318.93625310494275,349.8719816797155,484.7416499325458,1392.684678475761,1648.3609289703145,383.7328767123288,56.16093351042693,1889.1301109249177,1637.5668633304651,3227.364985045719,1331.5864326675335,1550.9842843613578,344.79426801682706,8799998,2854472.792986235,182445.99324204933,5677.397260273972,2060.0,540.0,8746.0,3763.0,364.0,3562.419731460827,0.0,11388.551261687137,1410.8962159026128,2279.8029909899938,240.44617487149722,385.15973228741285,1654.1970838310863,0.04,0.0,0.1,0,0
133,97090,91.12422000000001,8253.730136986302,96.79458062790823,426.4379345627757,523.4794520547945,2652.851094247933,2397.3791680806444,583.2739726027397,99.64020527932952,1347.3896073445621,1640.4123287671232,2725.5760172457503,923.9424840831855,1556.7154057882847,244.91812737428302,8799998,1781709.8779278942,159096.02960482665,5789.287671232877,2104.109589041096,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,12493.23436081355,946.0295562482875,3293.4746675789725,562.666203051524,665.1312342701189,2065.6772302573427,0.04,0.0,0.1,0,0
134,97820,63.96027000000001,7764.212328767123,435.76915104906266,624.3195045262762,536.9953335069537,261.67513104450364,1107.1199315595402,0.0,12.49621465323941,1308.1724067337752,1523.171493015156,4773.042000764956,2454.951533909231,1559.199995479317,758.8904713764016,8799998,940023.3324529872,125015.81580888768,5834.0,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,10582.761166853448,2002.8995004486558,815.6493376376778,18.497144333432452,137.2759861040747,659.8762072001708,0.04,0.0,0.1,0,0
135,98550,36.57019016946083,7109.03698630137,823.5710132276338,508.9817699734603,443.11005812968176,0.0,1306.1239320741738,0.0,0.0,1139.515774677667,1463.9541551434913,4371.946421462578,2663.421327887787,1342.4116833295457,366.1134102452836,8799998,2063772.8682950404,143525.9994252202,5906.0,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,10057.203124688718,1695.1697007477073,1252.9964376396392,28.477123017631715,225.55994631699542,998.9593683050128,0.04,0.0,0.1,0,0
136,99280,38.918562615578395,6357.535616438357,1070.3218243360168,398.94637409105763,267.25204429777546,0.0,1874.288745672495,0.0,0.0,1961.9949553910506,1433.9114273488922,3267.066743926646,1968.6138911343173,1218.1814986617146,80.27135413061518,8799998,2912985.428998721,162942.6660918938,6008.356164383562,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,10273.782115063932,1450.9011122200893,2465.3453864054895,197.56165136803781,577.4187907309149,1690.3649443065362,0.04,0.0,0.1,0,0
137,100010,41.40551064203875,6409.639726027397,1298.3077605114968,336.80825724769306,213.49262435967574,95.4688727078754,2173.3637722428634,0.0,0.0,2495.5992983382803,1194.020544504659,2490.4180750049914,1460.589907870318,934.5197273210481,95.30843981362443,8799998,3996402.654960629,182359.3327585673,6094.712328767123,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,10297.47920491753,1244.911776404477,2642.92770248566,236.42346767170338,1304.5985495639395,1101.9056852500196,0.04,0.0,0.1,0,0
138,100740,34.346322239724884,6429.460273972602,1380.4073860831202,342.68178005110707,46.27006726288478,1725.6069115873145,2258.7473884160704,0.0,0.0,2615.307810924018,916.6383737967307,2205.96844495824,1420.8315747272147,768.2375697923926,16.89930043863195,8799998,5266913.7607992105,201775.99942523893,6114.0,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,11491.628163079511,1249.889672329804,3812.2782167770815,346.1937210839959,1804.8556976844643,1661.2287980086212,0.04,0.0,0.1,0,0
139,101470,39.929339999999996,6199.8410958904105,1286.377159812926,418.07769402733976,20.031106626792727,3048.7454536441414,2429.014904369876,0.0,0.0,2863.1620886817072,984.6115636374624,1301.4611590796367,778.6323595628696,519.8350529346429,2.993746582122398,8799998,5420939.343181394,221192.66609190984,6114.0,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,12351.481129879854,1080.269295564224,5071.370738425256,574.4390950412206,2654.9795234775174,1841.9521199064952,0.04,0.0,0.1,0,0
140,102200,40.66153470328452,6279.210958904109,1093.7585107861005,334.8553977228388,1.787474139569775,2495.696376585847,2285.8542012826238,0.0,0.0,2497.5535080573345,706.1682670127452,2021.4583356341145,1145.0573870932562,876.4009485408579,0.0,8799998,5434462.448252687,239759.99515130438,6117.068493150685,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,11437.13207122122,1218.4082191780822,3939.512893138978,487.996485686953,2366.143997485847,1085.3724099661747,0.04,0.0,0.1,0,0
141,102930,45.293726330883935,6567.520547945205,832.1195594849747,412.4605281492662,168.01330882368708,2381.4038135545034,2170.824420775791,0.0,2.822222279791934,2011.3379930547524,1512.8314930368863,2014.7030012855778,1147.2973525254542,861.1884950116356,6.21715374848705,8799998,5149646.384470165,244542.98883508123,6154.0,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,11506.516340445216,1186.649780293972,3752.34601220605,485.9363771490943,2204.0010341000952,1062.4086009568596,0.04,0.0,0.1,0,0
142,103660,50.72826,6632.943835616438,680.7412848625813,470.005023084929,529.3612471360215,2258.357441505506,2257.114378798275,0.0,43.40983799975975,1937.4583105203105,1660.3828913806763,1559.267666686281,630.1726807776889,887.2981863362108,41.79679957237938,8799998,4353018.20489551,239014.16697685054,6163.424657534247,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,11396.09808197434,1266.1964438279913,3496.9578025298997,637.4875530021188,1084.5902551933193,1774.8799943344725,0.04,0.0,0.1,0,0
143,104390,81.30298000000002,7613.816438356164,279.30520468543745,644.761985357367,523.2283793124518,2550.4783734069224,2231.298391054076,0.0,94.49606375627405,1618.8682823561924,1522.9328767123288,1981.5801031324384,786.2592616293629,925.3163750000004,270.0044665030728,8799998,3207778.217435107,206471.153890401,6219.2054794520545,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,11446.94965977349,1115.3963778204054,2717.736843596923,523.8376303980255,852.0147520628672,1341.8844611360237,0.04,0.0,0.1,0,0
144,105120,88.11979217149357,7617.5,129.97270871043136,743.19843533723,523.4794520547945,2488.726479124574,2286.007791694751,0.0,102.35276092787059,1194.2337642833488,1605.2602739726028,3077.890917746312,2209.890435087745,805.885757939572,62.114724718993706,8799998,1012177.5668921322,142802.19049574522,6321.342465753424,2160.0,540.0,8746.0,3763.0,364.0,3483.2673607443426,0.0,12151.122583851917,1169.7418859405136,3354.6734954345998,182.6212621103642,144.84410897413778,3027.208124350109,0.04,0.0,0.1,0,0
145,105850,72.19094926254975,8134.716438356164,139.98642248130244,413.3907610094139,501.0922253154859,125.50503691456224,1132.247887341732,0.0,9.752610067490162,1289.224881903868,1516.8732274010538,5042.042021537865,2892.583117046282,786.7101173659694,1362.7487871257047,8799998,1171487.347953018,127094.47472596995,6450.876712328767,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,10170.115073972844,1908.9323404616916,126.46629515498844,6.188532650005481,16.386394719458096,103.89136778552486,0.04,0.0,0.1,0,10
146,106580,52.42030734400001,8119.193150684931,179.90159129582358,304.5779019855537,519.5112394477005,0.0,1145.4080140543676,0.0,0.0,1042.8995679105542,1322.5183369742165,5746.861465222306,3164.0301757529296,1276.8650287362668,1305.9662607331936,8799998,2089298.8176594567,143279.43069697774,6558.273972602739,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,10261.678116890587,1900.4916079707982,241.99335823485848,0.0,5.837955560755179,236.1554026741033,0.04,0.0,0.1,0,10
147,107310,35.309142268,7518.880821917808,506.70154349964923,435.92845964064674,317.9060039535807,0.0,1606.9257655639462,0.0,0.0,1268.6909938380873,1184.0621803036634,4795.943626144846,2782.203002088753,1439.199290379119,574.5413336769901,8799998,2918372.2676637615,162696.09736365135,6619.315068493151,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,10116.15857294441,1473.160692132198,1124.1170588944144,13.416253148686485,42.89646380278479,1067.8043419429437,0.04,0.0,0.1,0,10
148,108040,32.408681696852376,6702.8328767123285,1181.424238544824,509.63761731480037,45.91073303839865,0.0,1731.5654727109497,0.0,0.0,1582.440759080196,418.68104866589357,4177.6051471795645,2416.5818251565443,1418.2245648297887,342.7987571932753,8799998,3687170.579660948,182112.7640303248,6719.479452054795,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,9647.26501653466,1518.2385804113426,1426.1935594109912,41.365077166122944,297.7838238849184,1087.0446583599503,0.04,0.0,0.1,0,10
149,108770,26.167217872918545,6530.609589041096,1131.4382937817124,518.8094871881958,44.74400962072195,55.3286243259137,1975.5004185510882,0.0,0.0,2391.168232215004,301.3667049246468,3084.003442858029,1972.8538332152057,1014.8533925175315,96.29621712530027,8799998,4926100.398079513,201529.43069699648,6817.342465753424,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,9502.359213465306,1139.9250837253906,1831.824540698835,100.10884689846861,1213.934602999164,517.7810908011954,0.04,0.0,0.1,0,10
150,109500,28.578309643501452,6569.768493150685,1512.3085455648747,342.06401402651477,0.7397260273972602,2521.09528597856,2302.1396199168184,0.0,0.0,2926.644332471663,71.25678360458271,1811.8953536399893,1150.2269868341039,529.2977428537315,132.37062395215332,8799998,6122308.362429184,220946.0973636673,6868.8493150684935,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,11488.14366123038,917.9080517517851,4000.467116327945,191.91697021879153,2678.649823282137,1129.9003228270087,0.04,0.0,0.1,0,10
151,110230,35.0,6435.6506849315065,1530.9485959153194,469.86392640164377,2.958904109589041,3220.0292511728335,2321.7392272982443,0.0,0.0,2914.7036518202885,143.9303882722697,1616.8223752218382,973.811939544389,641.0341034669256,1.976332210520549,8799998,6106834.641216688,239594.1647910494,6912.027397260274,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,12220.996320212036,948.8576372535416,4836.487998027012,425.03859410749203,2535.068342865794,1876.3810610537053,0.04,0.0,0.1,0,10
152,110960,35.085521745278356,6434.946575342466,1601.7607100748119,342.0119951240871,0.0,1918.7888894925434,2153.5496486875995,0.0,0.0,2872.5133453544076,0.2184633790985111,2024.0437126905038,1138.1070299764435,877.1235338326101,8.813148881449003,8799998,5944615.732541429,244608.0,6914.0,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,10912.886764803061,1229.4055138375834,3248.534675623,358.2965079267431,2176.105804105742,714.1323635905171,0.04,0.0,0.1,0,10
153,111690,44.04554680000001,6755.280821917808,1155.4164943303108,507.21161036455925,149.51201893996455,2248.3675573945684,2203.2678262134723,0.0,3.989041095890411,2045.4234682794097,1070.8950733837898,2147.4665618712934,763.5308979824463,1319.6336398183405,64.30202407051041,8799998,5465672.083135457,244460.4384249702,6921.561643835616,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,11531.549651873222,1228.0279998025103,3548.2408301529463,499.1626239670171,1764.9229965970273,1284.1552095888917,0.04,0.0,0.1,0,10
154,112420,56.10252780042683,6975.953424657534,712.9277507010058,494.6947254161924,459.74765842414035,3117.959874913562,2365.2480512102325,0.0,75.43532763773804,1696.9480315040953,1397.425420125077,1993.956556210593,968.2008280819962,907.5724176393493,118.18331048924732,8799998,4430882.32593585,230696.75046564548,6954.0,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,12314.343396142607,1142.310068898882,4196.079902586208,552.9886286927128,1034.5566183727076,2608.5346555207975,0.04,0.0,0.1,0,10
155,113150,68.75134499582026,7474.45205479452,582.5556018301868,778.7003345524348,488.1984122477273,1835.2203152557472,2005.8149233521935,0.0,60.74067422725703,1464.0636266462482,1407.0,2515.0824517421834,1555.7538713963806,407.7056011607499,551.6229791850471,8799998,3047180.444014562,192270.57733979175,6967.917808219178,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,11137.376339854016,1223.8515876959746,2439.0726973634646,431.24172675209064,276.5599182532662,1731.2710523581138,0.04,0.0,0.1,0,10
156,113880,71.34580193003411,7362.713698630137,499.34554900830074,628.2849431204544,522.7397260273973,1263.8463926347704,1723.1603371483238,0.0,45.94567378071212,1408.456998126656,1406.5288720408357,2830.272612688606,1635.2702259555767,332.03018644746413,862.9722002855522,8799998,2343078.241085376,169003.77167677795,7028.191780821918,2160.0,540.0,8746.0,3763.0,364.0,3514.3715153029175,0.0,10328.581104576046,1408.033275748521,1557.8341301973846,177.13132999120393,141.80657740728918,1238.8962227988934,0.04,0.0,0.1,0,10
157,114610,94.01994439306792,8182.127397260274,219.16869123058154,677.7910661602849,490.43835616438355,2655.313015637972,2264.1831268535807,0.0,102.94714040073099,1216.9909729805813,1277.8643835616438,2728.2252257528908,1416.7276484961335,571.5152783933632,739.9822988633845,8799998,1416915.9376003083,144366.12496245778,7134.821917808219,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,11632.921978742645,1022.6901875554892,2428.104393926881,323.912832944951,452.30134366759694,1651.89021731433,0.04,0.0,0.1,0,10
158,115340,66.274477344,7929.439726027397,385.5934833993238,784.5910928734193,540.0,132.0066607520854,1119.6774359201302,0.0,3.7150684931506848,1082.0258596249269,1336.6041095890412,5226.020035592599,3026.519036856157,1055.8387877456696,1143.6622109908133,8799998,978539.5015068334,118525.82660234069,7264.356164383562,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,10610.233746244694,1981.3035699675047,699.4904502498013,4.571705143343739,87.64401040538405,607.2747347010735,0.04,0.0,0.1,0,10
159,116070,39.433141596446504,7698.223287671233,819.9326899649815,605.7542756832903,499.19407430084124,0.0,1267.6717942729335,0.0,0.0,1179.3718459267284,1257.879377796048,4644.844837459241,2154.3415770793276,1872.989305455039,617.5139549248627,8799998,2023993.2036080079,137906.37272106795,7367.260273972603,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,10274.648895404043,1692.9946994993004,883.4309082335062,13.746284150411105,147.04074870414857,722.6438753789466,0.04,0.0,0.1,0,10
160,116800,38.756348,7027.064383561644,1111.712633782184,510.6157122988107,348.45122492039644,0.0,1670.9552724530097,0.0,0.0,1885.1564558647283,1243.029111860347,3143.4675359086223,1786.648982515013,1233.4393658698555,123.37918752376092,8799998,2805896.7502051005,157323.03938774156,7423.808219178082,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,9913.38794708808,1273.5630060583298,1612.7605574681181,96.6605624171732,345.9729093862882,1170.1270856646586,0.04,0.0,0.1,0,10
161,117530,38.11942663733231,6669.390410958904,1404.858756174584,438.4677337760877,272.6209377145064,60.8222305262251,2087.9789370357726,0.0,0.0,2288.5453666071357,1338.835207895373,2245.1833645624465,1515.8834789292855,598.5626966365475,130.73718899660832,8799998,4153904.6518523158,176739.70605441515,7499.972602739726,2160.0,540.0,8746.0,3763.0,364.0,3559.2867036577886,0.0,10137.312534292132,1191.0052726768197,2276.9168506564074,163.48141664533722,1041.1916838721943,1072.2437501388706,0.04,0.0,0.1,0,10
